address,categories,city,latitude,longitude,name,postalCode,province,reviews_date,reviews_rating,reviews_text,reviews_userProvince
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,June,4.0,"I stayed here mid May for a large planned Birthday Party. I arrived at 2:00 pm for a room which I had pre-paid for and they were out of rooms so they can me an upgrade to a 10th Floor Penthouse suite at no extra cost, it was amazing and very large.I had come a few years later for a weekend function but stayed next door at the Marriott. Suncoast is almost as nice but far cheaper.Sunday Brunch was OK but a good deal for 19.00 ( you get a discount at all restaurants if you get their free membership card). I didn't try other restaurants. They are building a lot of Shops and restaurants across the street.I like the area as well, quiet and close to Red Rock Canyon.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,July,4.0,"I stayed may and June,enjoyed it so much that we are talking about coming back next year,staff very friendly,food at the buffett very good and reasonable prices,room very clean and nice,enjoyed the pool and hot tub, parking not an issue,plenty of shopping around the hotel no complaints,highly recommend it thanks cathy and sheldon",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,June,3.0,"The hotel was clean and we had at our request a quiet room, room service was good. We don't gamble and really didn't care for being required to have to walk through the smoke filled casino, or even just the casino to get to our room.It seems that your experience was not up to our high standards, and I sincerely apologize for that! We strive for five-star experiences with every guest every time. If you have feedback on how we can improve, please reach out. Otherwise, we hope youll visit again to give us another chance to wow you!",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,February,4.0,We received two free weekend nights from Suncoast. Our room was spacious and clean. The beds were comfortable. Whenever we saw an employee they greeted us and were willing to assist! We had to book an extra night and it was very reasonable. I experienced Pure Spa which is on site. WOW! They offered a great combo spa treatment which was to die for! The buffet resturant was also better then expected. Usually buffets are pretty boring but theirs was actually pretty good!,California
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,February,3.0,"Stayed at the Suncoast for a week in Feb. 2003. A big, impressive building but understand that it is about a good 20 minute drive on expressways to get to the strip. You will be at the extreme northwest section of the Las Vegas area making it time consuming to get to other parts of the city, but from what we saw this is probably the nicest area in greater Las Vegas (shopping, golf courses, restaurants). Good amenities at the Suncoast, the restaurants in the casino were all great and a good value. Bowling center, movie theatre, nice pool/spa area. Our only reservations concerned the (standard) room we had. The bed had unfitted sheets and mattress pad that just slid all over the mattress and bunched up. The first three nights whoever made the bed left the sheets a foot short at the bottom so that our feet were on the mattress pad. The carpeting looked a bit trafficked. Still, our overall experience was good.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,May,5.0,"We spent several nights at this hotel. We loved the location about 8 miles away from the strip, but easy drive. You do need a car if you stay at this property. It is far from most everything else. Plenty of places to eat in the area. Located in a beautiful place near golf course. We had a nice view of the mountains and Las Vegas strip. We found it quiet at night, even though we were there over a weekend, and there were families with young children staying at the hotel. The hotel staff was very friendly, and helpful. We found our room to be large, and clean. Bathroom was large and had double vanity. It is not the most fancy of rooms, but it had everything we needed. A fridge, coffee maker, flat screen TV. We ate at a couple of the restaurants in the hotel and they were good, the buffet breakfast was very good variety for the money. We saw a show at the showroom, every seat is a good one. We used the pool which was very nice, not the biggest one but nicely decorated and plenty of seats. Overall very happy and would stay again.",NewYork
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,June,3.0,"I just got back from my 4 night stay here at the SunCoast hotel. I have to say that rooms are spacious, nice and very clean. Valet staff was also nice and was understanding when I forgot a couple items and the gentlemen who helped us carry our bags was very kind and welcoming as well. On the other hand, costumer service is very bad.Front desk staff is horrible. At some point, there was three families in line and all three of the front desk agents were looking at their computer screens completely ignoring that they had guests waiting to check in and check out for about 5 minutes (didn't even look up once). One afternoon I tried to order room service at around 2:40 and to my surprise the lady on the phone advised me that there wasn't anyone to take my order at the moment. So If i wanted to eat I had to go downstairs to the restaurant. At the restaurant, the staff was welcoming. They seated us quickly. But their attention to detail was missing. I had asked for a drink with ice and they would forget the ice. I order a plate a fruit which they completely forgot and tried to charge me for it. Thankfully I remember and got the charge voided. At the check out, a lady with white hair helped me and when I asked her for a bill she replied in a rude tone, Yeah! That's what I'm doing. Might not sound like a bad response but it's the way the person says it that has a bad effect. When I first arrived I immediately thought this was a beautiful hotel. Which it is, but I do believe the staff needs to have some costumer service orientations. (Or perhaps consider hiring younger more friendly people). Hello Angy F,Thank you for your recent visit and for leaving such thorough feedback! At Suncoast, we view all criticism as constructive and rely on it to provide better service and entertainment for our guests. Our team members strive to be friendly and personable during every interaction and are taught that service should always be prompt and accurate. It is disappointing to learn that we were unsuccessful in meeting these high standards during your time with us and I am sorry that it caused you to have less than a five star visit. Your comments will be forwarded to the appropriate management so that they can address and resolve the issues you have reported. Again, I apologize that you were not able to enjoy the high quality service Suncoast has become known for but urge you to visit in the future to experience the improvements caused by your comments.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,May,3.0,"We stay at this property at least once a year when we head to Vegas to visit family. We like the location, off the strip in more of the residential area. The rooms have recently been renovated with an updated dcor. The rooms are very spacious and we have never had a problem with noise. The pool never seems crowded. The food is average. Sunrise breakfast for 3.99 in the caf, but you have to know about it as it is not on the menu. We are members of their BConnected players program and do receive the occasional perk, however be aware that anything you win ie. breakfast buffets, have to be used the following day. Other casinos vouchers are good for a longer period of time. Years ago I used to win money or break even, not so for the past few years. We had an issue with our bill at check-out, as we do every year. Someone had visited a bar and charged it to our room. The front desk gal said she'd look into it and within an hour was corrected. My only negative comment is how unwilling they are to satisfy a customer issue. Tried to use buffet coupons one day after expiration. We were told to go to the players club and see about getting comps...were told NO. We had a 15.00 food credit on the room which apparently was only good for that particular date (we used it the day before) and upon check-out was charged to the room. I explained that we were not told it could only be used for that particular date as our stay was for more that one day. NO credit. Very poor customer service considering the size of Boyd properties. Pretty sure 15.00 isn't going to break them and I don't like feeling cheated. This will definitely be a deciding factor for our next trip. Plenty of places to choose from when visiting Las Vegas. Suncoast isn't the only game in town!",Canada
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,4.0,"It's been a year since I was there and reviewed the place. Since then they added some things in the room. Like a main console to not only control your room temp, drapes, lights, etc but you could also order food! Room service or take away. The latter is food from FB outlets in the hotel and you self collect... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,4.0,"Really enjoyed Aria Resort and Casino. Not too big, not too small. Beautiful rooms, great restaurants and pool. Staff is excellent. Would recommend this venue to my friends and family. The Aria Cafe has the best burgers and loaded tater tots I've ever had.",IL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,"This was our second stay at ARia. We booked during a promotion which was going to give us an upgrade to a strip view. Unfortunately, we were only able to see a little part of the strip, but who could argue, a strip view it was. Check in/ check out was fast, in spite of a moderate long lineup. We... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,January,4.0,"The Aria was great. Great food and drink. Carbone was delish, a bit overpriced. Amenities at Aria the best. Life was exciting after dark in the casino. Loved the atmosphere. Will be coming back real soon",NY
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,5.0,"4th stay at Aria. It never disappoints. Food, cleanliness, hotel staff, atmosphere cannot be beat. My next stay in Vegas will be my 5th stay at Aria. Try the Bardot Restaurant for wonderful French cuisine.",TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,1.0,Me and my 3 girlfriends went here. Bouncer was extremely rude to my friend who had sunglasses on and accused her of being drunk and barely let her into the club even though she didn't have anything to drink the whole day. Eventually we got in and paid cover but the pool closed 2 hours early. We still had an... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,March,5.0,"We came for a weekend getaway with friends and our third time at the Aria. We have tried other properties and just feel the Aria is the best-- perfect location, incredible restaurants, wonderful pool and fitness areas... And don't forget the smell when you enter the lobby-- I'm pretty convinced that's what Heaven smells like!",WV
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,4.0,"We had a beautiful suite in the tower with private check in, entrance and limo pick up. Everything you would expect from a five star hotel. The comfort of our room was wonderful and we enjoyed our stay completely. The only negative was that it was so overcrowded everywhere... I know it's Las Vegas but Aria has many, many rooms... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,4.0,I stayed here for a weekend with friends. This is a great hotel that I rate as a solid 4 stars. The hotel is new and part of the city center development along with the Vdara and Mandarin Oriental hotels. It is attached to a mall with high-end shopping and very central. The rooms are very nice although I thought... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,5.0,I rarely if ever give a five star and I am not a fan of Vegas. This place was exquisite and the perfect place for a romantic getaway. You never have to leave the hotel area. Forgetting Las Vegas for a moment if you can avoid losing your retirement pay at the casino and just gamble for entertainment then I... More,NY
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,4.0,We had a standard room with a minor view of the strip. The room was perfect. Temperature just right and clean as a whistle and fully atuomated. When we opened our door the room lit up and the drapes opened automatically. I suggest you just leave the control in the auto position because the room will do all the start... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,"The rooms are luxurious, the staff are very accommodating, and the casino is not overly crowded. Best of all, the beds are insanely comfy!! The best stay we've had in all the times we've been to Vegas. We will always stay here from now on.",TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,We stayed for 3 nights and had a room with a great view of the strip on the 25th floor. Rooms are lovely with a tablet to control all functions. Everything is pricey here but that's to be expected from the strip!,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,May,4.0,"I went to Vegas with a girlfriend and we stayed in a standard room with 2 queen beds. Beds were comfy, I wouldn't pay more for a strip view unless that's important for you - we had a gorgeous mountain view to enjoy which was a nice break from the strip. We walked through most of the hotels and casinos... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,May,5.0,"This resort is worth every one of its five diamonds! Stunning service with kindness, support and upgrades when any question came up. Ex. When I called the operator to find out the opening time of Jean Phillipe, she said, they opened 30 minutes ago, Mr. G---, they are waiting for you...--absolute magic.",CA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,June,5.0,Staff were exceptionally friendly throughout the resort and the room was beautiful and very comfortable - felt like I was in a 5 star resort. Pools were gorgeous but found the restaurants were a little overpriced for me.,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,Great location and facility. I did the mobile check in which was fast and easy. And I also did the TV check out. Which was just as easy. I loved the high tech rooms. And the bed was comfy. I also enjoyed the casino. and the slot machines. Will stay again.,FL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,Had a blast next time will bring wife and kids lots to do here and really felt welcomed also enjoyed the atmosphere and the staff are very helpful and friendly. Sure to recommend Aria to all my friends and family.,CA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,We pick the Aria for laid back location and the modern feel. The staff seems to care. Yes we lost all our gambling funds but the atmosphere and vibe was worth it. It is a special place..great for the modern crowd but not extremely trendy...,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,3.0,"Upon entering the cigarette smoke hits you, been to hotels in Vegas and the smell here was strong. Going to my room notice the walls are so beat up, huge knicks on the walls, carpets smell musty. Room good size , the bed was not comfortable- too lumpy, nice size bathroom but CAUTION the marble used on the shower floor... More",TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,4.0,"Hotel appearance is modern, very clean and stylish. It looks very upscale and was a bargain for what we paid per night (mid week). Its large and as such, was a loooonnggg walk to get out of the hotel there is a lot of winding through the Crystal shops and then a plunge outside and then back into the lobby.... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,"Stayed at the Aria on a business trip. Originally I was a little concerned about the distance from the hotel to the strip, but its not near as bad as it looks on a map. The casino is great and the location in respect to other hotels is perfect. I did not have a change to try out the restaurants... More",TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,June,5.0,"Being empty nest'rs, we tend to look for more elegant adult atmospheres and of course want our money to go a long way... I am very particular in my lodging choices and the Aria did not disappoint! I requested a high floor with a really nice view and was happily accommodated. This hotel is ABSOLUTELY FABULOUS and it has everything... More",TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,June,5.0,"State of the Art, Beautiful, luxury, high energy hotel. I highly recommend the Aria. The restaurants are impeccable and have such a wide cultural variety, the atmosphere is amazing, the staff is incredibly helpful and friendly, and the rooms are unbelievably clean, state of the art, and high tech - so comfortable. You will be having the time of your... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,4.0,Second time at this nice and modern hotel. As soon as you walk in the room the drapes open up. Pretty cool. Room is comfy and plenty of room. Beds are also comfortable. You can walk to the high end mall Crystals. I like that they have an air conditioned room to sit at while you wait for your car.... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,4.0,"It was memorable stay in Aria Resort, very good valet service and friendly staff at the reception. Rooms are big size and all the controls are at our finger. Ample shopping area and great restaurants. This city center hotels and resort is very attractive structure and good value for money and much more.",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,January,5.0,"Beautiful casino and restaurant and shopping district. Vegas always seems to offer a 5 star experience for much less than other cities. I love this hotel and will be back many times in the future. The staff is friendly, the food is t too pricy and the location is perfect.",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,5.0,"We stayed for 4 nights with 6 others couples. Check-in was a only 10 minutes when we arrived Thursday around 7pm (although I did notice longer lines at other times during our stay). Our room was great with a strip view - spacious, super comfy bed, lovely shower/bath area and lots of wardrobe/drawer space. Our only room complaint was that... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,January,1.0,We had high hopes for the Aria - during our Christmas mini-getaway we chose it over several competing hotels due to its promise of a newer hotel with great service and amenities. We arrived at around 11:30 pm and were surprised to find a long winding line at the check in area. The line moved at an excruciatingly slow pace... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,"Beautiful hotel! Room was perfect, with several bonuses such as press-button controls of the blinds, lights, and TV. I felt safe in my room Aria associates were stationed outside of elevators to make sure only guests were permitted on the hotel area. In addition to the rooms, the conference center was comfortable and attractive. Food offered (and the staff that... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,March,5.0,"I've been to Vegas about 8 times and I've stayed in a variety of hotels, from the Venetian, Paris, Bellagio, Bally's, Wynn, Caesar's Palace, Hilton, etc. I'd say that Aria is the most modern and sleek hotel. Maybe because it's one of the newer ones, but I will admit I like their ambiance. The location is great, it's right by... More",CA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,June,5.0,"This was our second visit to the Aria we were allocated a Tower Suite on the 22nd floor. This suite was fabulous with lounge, entry hall separate bedroom and massive bathroom, the comfort and attention to detail superb and we found ourselves relaxing in here and hiding from the heat outside. You are also allocated the Tower Lounge with separate... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,We stayed at the Aria for a couple of nights in July 2016 as a starting point for our family road trip and found it to be an excellent hotel. It has been a long time since we had been to Las Vegas and quite a lot has changed in that time. It used to be a place where accommodation... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,April,4.0,This is my second time staying at the Aria. It truly is a fantastic place to stay while in Vegas even now. The casino and resort feels very upscale and some how though its packed it never feels crowded. It has wonderful high ceilings unlike some other casinos so you never feel closed in. The pool is also fantastic. I... More,MD
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,5.0,This is our second time to stay at the Aria. My husband and I love this hotel. Not a lot of horrible traffic through the resort like you have at some of the other hotels. Very laid back and very elegant. Great place to stay if you want to avoid a lot of children. Loved all of the extra amenities... More,TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,5.0,I traveled to Vegas the week of June 28-July 1 with my husband on business and we stayed at the ARIA. This place is AMAZING!!!! We have stayed at several hotels in Vegas but the Aria gives you the full package. I have never in my life slept in a bed so comfortable AND the pillows. I will be ordering... More,CA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,Very nice hotel casino. Room is spacious and very clean. Bed is very soft and comfy. Location is very accessible to both directions of the strip. Very advance amenities. Good selections of buffet menu.,CA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,April,5.0,"Stayed here for a vegas weekend and it was great! The room was amazing and the bed beyond comfortable. Services was impeccable. There casino area was also great, there was live music at the bar and a great atmosphere. We ordered room service for breakfast one morning and the food was delicious. I would definitely stay here again if I... More",FL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,3.0,"Stay is pleasant however, very expensive and staff no more helpful than in other hotels. We are here for a special occasion, on Checkin hotel asked this - we were hoping for upgrade or something, but nothing! Then other members of group arrived and they were upgraded! Typical, no luck! Location is excellent.",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,April,5.0,"I would definitely stay at the Aria again. The Aria needs to hire more more Check-in staff from 5PM - 7PM. We had to wait at least 15 minutes to check-in, I felt like I was at an Airport Ticket Counter",OH
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,May,5.0,"I recently attended a conference held at ARIA Las Vegas. This was my first trip to Vegas but it definitely won't be my last! The conference accommodations were fantastic (room temperature was a bit too cold at times) however, I fell in love with this hotel. The ARIA buffet has so many international food options, I felt I was dining... More",MD
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,January,5.0,"Beautiful hotel. For 109 you expect an average hotel but this is awesome. Automatic blinds, lights, huge bathroom. Nice standing shower with jacuzzi. Great cleaning staff, front desk, room service. Grilled chicken sandwich was the best ever. Mini bar prices are not too bad, fiji water was more expensive than liquor. 9.50 for a bottle of fiji water but 6... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,May,4.0,"Meant to book Sky Suites due to great previous experience, mistakenly booked Tower Suites. Complementary pick-up drop-off at Airport makes a huge difference to the overall experience. Separate check-in and lounge does away with long wait at check-in, lounge also offers snacks light breakfast. So far, comparable to Sky Suites but not quite so up-scale. Suite itself was... More",TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,5.0,"The pictures do this place no justice. IT IS AWESOME! BEAUTIFUL!!! The entire property is immaculate. Room service is twice daily, plus turn down service with chocolates, motivational quotes and slippers. All employees were extremely nice and helpful. Elevators were quick and efficient l. Ammenties...EVERYTHING! You have to try the turkey burger and lemonade at the burger shack. You won't... More",GA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,4.0,The pool area is good - plenty of sun (as opposed to too much shade at some other Strip 5 stars). The day club is tantalising (I'm too old) but not so noisy that it spoils the pool vibe for non-clubbers. It can be a bit tricky to get sunbeams though - and too many are reserved for VIPs and... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,5.0,We spent five nights at the Aria for our 1st anniversary. This was our second visit to this hotel. Once again they surpassed our expectations!! We were put into a corner suite on the 18th floor with amazing views. The room was so comfortable that it made it hard to want to leave to do anything else. There are so... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,June,5.0,"6 friends on a very short break completely blown over by The Aria. Everything very efficient from start to finish during our stay.Location perfect. Rooms huge and spotless with fantastic views-only downside was the pillows-too soft for my liking. We asked for rooms near to each other and this request was easily met. The lobby areas very clean, casino not... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,5.0,"Aria is excelent on al counts for a Las Vegas stay. It has excellent facilities and service is great in all areas of the hotel. Considering its size, it does provide high quality in all respects. I have had excellent experiences at this hotel and our last stay was no exception.",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,5.0,The room was great we had a corner suite with a pano view. The staff were great and the restaurants were amazing. Checking in at the tower suites was fantastic. No line ups and very friendly staff. Overall the Hotel is fantastic. Very easy to navigate throughout the hotel as many casinos are very confusing. Good central location as well.,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,5.0,Traveled there a few weeks back for my 35th birthday and my stay at Aria was nothing short of AMAZING! Will definitely stay there again. From the staff to the food at the buffet and the cafe to the night life. One of the best stays I've had in Vegas!!,FL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,2.0,"Check in went smooth and the view of the strip and mountains was nice BUT although the room was large the dark brown walls and decor was reminiscent of a boardroom. Now on to the issue of housekeeping.... I initially noticed that the night tables were not dusted upon checking in, but didn't give much notice as we were very... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,May,5.0,"I travel at least once per year and as far as all the hotels I've been to, this has been the best by far. The food, service and room was probably the best that I've experienced. I've been to Vegas 4 times now and used to stay at Cesar's but this place doesn't compare with anything else in Vegas. Between... More",FL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,4.0,"The Aria is a stunning hotel that is in a great location near the Strip. We loved the room as it was spacious and modern and the view was fantastic from the 30th floor! The casino is huge and has a variety of games and tables, however, they are quite expensive to play. We mainly played on electronic versions of... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,5.0,"We had a wonderful stay at the Aria. Breakfast buffet had everything you could want. Had a need for maintenance, they were quick and professional. Pool time was fantastic. Check-in was a bit rough, apparently if you use express check-in, you can bill purchases to your room. Overall, great trip!!",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,5.0,"We visited the Aria for our 10th wedding anniversary on 22nd September. Proper wow factor on walking in, no need to queue as we had checked in using the app. Rooms were beautiful with everything powered by the tablet - watch out for the mini bar though as the prices are pretty hefty. We ate in Caf Aria - amazing... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,5.0,"FIrst trip to Vegas and we had heard everyone rave about this place, so we decided to book it. First impression....WOW...absolutely gorgeous. We aren't much for gambling, but this place had a huge casino, and tons of great restaurants and bars. The place is impeccable. Room service was great and the rooms totally state of the art. We booked through... More",WV
