address,categories,city,latitude,longitude,name,postalCode,province,reviews.date,reviews.rating,reviews.text,reviews.userProvince
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,5.0,Traveled there a few weeks back for my 35th birthday and my stay at Aria was nothing short of AMAZING! Will definitely stay there again. From the staff to the food at the buffet and the cafe to the night life. One of the best stays I've had in Vegas!!,FL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,2.0,"Check in went smooth and the view of the strip and mountains was nice BUT although the room was large the dark brown walls and decor was reminiscent of a boardroom. Now on to the issue of housekeeping.... I initially noticed that the night tables were not dusted upon checking in, but didn't give much notice as we were very... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,May,5.0,"I travel at least once per year and as far as all the hotels I've been to, this has been the best by far. The food, service and room was probably the best that I've experienced. I've been to Vegas 4 times now and used to stay at Cesar's but this place doesn't compare with anything else in Vegas. Between... More",FL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,4.0,"The Aria is a stunning hotel that is in a great location near the Strip. We loved the room as it was spacious and modern and the view was fantastic from the 30th floor! The casino is huge and has a variety of games and tables, however, they are quite expensive to play. We mainly played on electronic versions of... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,5.0,"We had a wonderful stay at the Aria. Breakfast buffet had everything you could want. Had a need for maintenance, they were quick and professional. Pool time was fantastic. Check-in was a bit rough, apparently if you use express check-in, you can bill purchases to your room. Overall, great trip!!",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,5.0,"We visited the Aria for our 10th wedding anniversary on 22nd September. Proper wow factor on walking in, no need to queue as we had checked in using the app. Rooms were beautiful with everything powered by the tablet - watch out for the mini bar though as the prices are pretty hefty. We ate in Caf Aria - amazing... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,5.0,"FIrst trip to Vegas and we had heard everyone rave about this place, so we decided to book it. First impression....WOW...absolutely gorgeous. We aren't much for gambling, but this place had a huge casino, and tons of great restaurants and bars. The place is impeccable. Room service was great and the rooms totally state of the art. We booked through... More",WV
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,5.0,"Room was great. Comfortable, ultra modern contemporary, very clean and high tech. Bath was my favorite w/phone. Loved the electronic controls for lights, curtain, television, etc. All controls at you fingertips. Plenty of towels and toiletries. Very friendly staff. Checked in early without a fee. Not all check-in stations open, but have an electronic check-in (and check-out) option. Tram was... More",IL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,5.0,"Booked a combo deal through Southwest, excellent value, very nice hotel. Clean rooms, quite, polite staff. Little smokey in the casino but you can get away from that. The gym was nice and they have a excellent restaurant Javier's a must go to place. Rooms are also fully automated, very cool.",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,March,5.0,"We stayed at the Aria 3/23/16 - 3/27/16. Our room was 22118 of the tower suites, the view of the strip was spectacular! The room itself was the nicest hotel room I have ever stayed in. The bed, let's just say, I wish I could have taken it home with me. Amazing comfort. The staff at the Aria was amazing.... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,5.0,The hotel room had the latest in modern technology all easily controlled by a tablet. The range and quality of the many restaurants was astounding. We loved the high end Mexican restaurant and the breakfast buffet...which offered a vast choice! I'm sure this is modern high end Vegas at its very best.,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,April,5.0,"A friend and I came to Vegas for her birthday for a few days. We loved our stay here. The hotel and casino is very clean, staff is helpful, and the rooms feel like luxury. We liked that everything in the room can be controlled by an iPad, and you can shut everything off at once at bed time. Also,... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,April,5.0,I was in Las Vegas on a quick business trip recently and really didn't have any idea where to stay. Aria looked new and fresh and the package deal with airfare was pretty compelling. The room was large with a stunning view and huge windows. The room was clean enough to eat off the floor (although I chose not to).... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,"From the second you Valet your car, to check-in, service is phenomenal. Highly recommend this luxury hotel. We stay here most times when visiting Las Vegas. Never have we been disappointed. We stayed in a corner suite facing the strip with 3 TVs and 2 bathrooms...can't get much nicer then that!",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,"For the money paid, this is a hotel that offers great value. Having stayed at Delano, Venetian, Caesars and Planet Hollywood (not on the same level!), this has the best bang for the buck. Security was good and kept outside riff-raff out. Food options were from high end to easy to buy. Prices were consistent with all other resorts, and... More",IN
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,"The Aria has it all!! It's large, bright, clean, has an amazing swimming pool area plus a gorgeous spa!! We had an amazing Thai meal which was lovely. The hotel is close by to everything and has a tram to other hotels too. When we come back to Vegas we will stay here again!!",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,April,5.0,"Fabulous and high tech stay! Simply incredible and helped to make our weekend get-away experience fabulous. We loved the location, service and attn to detail. Also, the tram between Balacio, Aria and Monte Carlo was very convenient.",TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,March,3.0,Stayed at the Aria for 3 nights March 5-8 The comps aren't what they used to be. We booked our comp suite after analyzing our offers. We turned down 400 more dollars to experience the Corner suite at the Aria... surprise!!! When we arrived they down graded our suite.. so read the fine print!!! It does say that in there... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,5.0,The Aria was by far one of the best places that I have stayed in Vegas. The rooms were amazing completely controlled by a computer tablet. Never seen anything like it. You walk into the room and it comes alive. The curtains open the TV comes on and plays music. Awesome!,NV
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,5.0,"Amazing views of the strip, awesome rooms and exceptional service. Spa is worth the money, spent the day after massages enjoying sauna and pools. Would recommend Aria to couple who want a modern resort with out the noise, the restaurants have craft beers from all over the world. The seafood was fresh off the boat. Looking forward to our next... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,May,5.0,"This was my third time at Aria Resort and it didn't disappoint. The only criticism I have is the queue to check in, i could see they are installing Express check in machines but i dont think they were in use yet. We were given a room in 26th floor. As expected, it was clean, spacious and had all mod... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,5.0,Stayed in this hotel for a week. All-you-need to live located in one place. Great room with view on the Strip + fully automated smart room. Very comfortable bad. Staff is very helpful and friendly. Location is great - next to he Bellagio.,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,June,5.0,"We (wife and two friends) stayed at the Aria over memorial weekend and had a fantastic time. This was my second stay at the Aria, first time was three years ago with my daughter for her 21st. I'm pleased to say that everything was just as good second time round. Rooms excellent, staff couldn't be more helpful. We ate at... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,4.0,"Hadn't stayed here before but had heard great reviews, although only downside was not right on the strip. Being back from the strip was not an issue in our opinion and our check in experience was terrific. We decided to spend a couple extra bucks to upgrade to a corner suite, well worth the money. Room was awesome! Very centrally... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,March,5.0,"I recently stayed in room 16125 which was a corner suite (I highly recommend). I was checked in by Matthew who was very courteous, helpful and professional. The entire property was spotless and had a good vibe. Everyone went out of their way to say hello and offer assistance including dealers, bartenders, cleaning staff and the front desk. I wish... More",IL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,April,3.0,"Location: at the south end of Las Vegas Bvld. This is the newer end and nearer LVS airport. Bellagio and Caesar's Palace are close. Aria is part of an integrated development with Mandarin Oriental as high end hotel, Aria hotel and casino complex and Crystals shopping mall (Prada, Vuitton etc) - a little bit dead except as a walkway to... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,May,5.0,"During our recent stay at the Aria, my fianc and I experienced nothing but exceptional service. The hotel was incredible and amenities were great. We had a corner suite for a weekend and wish we could have stayed longer. Can't wait to book our next Vegas trip there.",CA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,March,5.0,I love the Aria. I like the way the tables are laid out on the casino floor and all the dcor. Any staff I came in to contact with was very helpful and polite. Room was clean and a good size. I also think it's a good location and easy to get to a lot of other attractions in Vegas.,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,May,5.0,"I was at the Aria for 3 days for a conference. Everything about my stay was impeccable. The rooms are fantastic and very hi-tech, the pool is great and the food is incredible. The common areas are not too loud/ smoky. It's near other cool hotels so you can easily walk to the Mandarin or the Cosmopolitan. Nice staff. I... More",NY
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,5.0,"Stayed here for a conference(3rd time)and and it is a wonderful hotel. Clean, professional and great service. From the Web check in to the mobile check out and the state of the art rooms( all controlled by touch screen) I would recommend this hotel to all friends and colleagues.",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,January,5.0,Aria Hotel Casino is one of the best hotel and casino in the entire Las Vegas as we experience of staying there for several times. With Professional Knowledgeable Staff and excellent services. I will strongly recommend to my friends and relatives to stay at aria when they plan to go to Las Vegas. Congratulation to the Management of... More,CA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,June,5.0,"From the time I entered the hotel to the time I left it was a great experience. Had a wonderful room with lots of space and a great view to the city. The food was really good. And not to mention its Vegas, their casinos are open round the clock.",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,5.0,"Aria Rocks!!! They have a Javier's in this hotel. This facility is a gem. Trendy, fun and the staff is amazing. You literally do not need to leave this resort. Thanks Aria we will be back soon. The M club was fun as well racking up our points.",CA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,2.0,"We've been coming to the Aria Hotel since its grand opening. It's a lovely hotel, but like every hotel in Las Vegas it's highly used. Bedspreads on this visit had questionable stains on them, not freshly replace for our visit. Black mold in the shower area, gross! One of the three pools has changed, they charge 100.00 for lounge chairs... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,5.0,Excellent facility. Nice staff. Room views were great and it was very convenient to other places. Gym was nice and hot tubs were great! Cleanliness was a priority. Make sure you do mobile check in and check out to save time.,TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,March,5.0,We arrived at the hotel and experienced the wonderful front desk staff. The check in was quick and we had a room on the 42 floor. It had a great view. The rooms were very clean and had eveything you could need. The beds were so comfortable we didnt miss our own bed at home like we usually do. The... More,TN
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,4.0,I arrived Saturday around 4:00 pm I was a bit nervous because I had read that check-in can be a pain. I was ushered to the an available agent as soon as I walked through the door was given a room quickly and was told there would be a 32-34 resort fee (cant remember exact amount) plus a hold charge... More,TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,"Stayed four nights with hubby for a work conference. I didn't find the convention area to be as much of a trek as in other Vegas hotels. Rooms were spacious, upgraded for 30/night to get a strip view on the 31st floor. We appreciated the security posted near the guest elevators. Dealers were friendly in the casino and staff at... More",TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,March,5.0,"My husband took me to Las Vegas for my 30th birthday. We planned a trip through Expedia and bundled Aria into our package. Knowing little about the property, we booked based on the reviews and location. From check-in to check-out our stay was amazing. Highlights from the trip were the pool (a host easily found us front row chairs during... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,2.0,"Lacks true value for money Stayed here twice now, and there's no doubting this is a fancy hotel inside and out. However, be prepared for staff not carrying out their duties properly, excessive queues at check-in and check-out, and long walks across the casino to get from the elevators to the front door. Then there's another long walk before you... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,"We just loved the Aria, everything from the Tower Suites check in to the music selection playing throughout the resort was just amazing. Very clean and spacious rooms weather a suite or just standard deluxe room. A little on the pricy side but in my opinion worth it,",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,January,4.0,"As a frequent guest at the Aria, our most recent trip was almost as expected. The property in general is outstanding for it's facilities and its location on the strip. The modern decor and high end furnishings definitely make the Aria stand out from other resorts . However, we have began to notice a small degradation of the quality of... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,5.0,"The in room controls and excellent dining are only the tip of the iceberg for this fantastic hotel! The staff throughout, and in the spa, were superb and seemed to genuinely enjoy their job. The shower in my room was heavenly and everything was spotless. If you want to sleep on a cloud while in Vegas, ARIA is THE place... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,"Ha! I've always wanted to use that song title for a review. ARIA has given me the opportunity to do so. Now, there were only two issues with my ARIA stay. Check in and the numbering system in the hallways. The hotel receptionist had a hard time divvying up our check in, understanding that several nights were to be paid... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,In my view Aria is the best resort to stay at in Las Vegas. Rooms are amazing. The beds and pillows are fabulous. They have the best restaurants too. Check-in is always quick and the employees are always very nice.,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,5.0,"Beautiful hotel! The corner suite is very tech savy and modern! I like the separate living space and bedroom. I also love how everything in the room can be controlled by one device! The monorail also stops here which is a plus! Overall, it can be pricey, but it's worth it!",CA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,4.0,"The hotel was very nice. As compared to several other Casinos on the strip the Aria casino had the least offensive smell of cigarettes. The buffet was good but pricey. We went early in the morning would recommend for lunch or supper not breakfast. The concierge was helpful, long line but they placed staff in line to speed up process.... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,April,5.0,"I have spent the last two birthdays at this hotel. It is the BOMB! Everything you want in a 5 star resort. I have so much fun. I visit the cafe for breakfast. I love the Vegas style bakery, with so many choices. The crepes are heavenly! The pool is beautiful and relaxing. They even have a suite-member only pool.... More",GA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,1.0,I usually not write reviews that often and especially don't give any bad review to ARIA at all since my husband totally loves ARIA. My husband and I always love to stay here and we come minimum 3 times a year but the last 2 stays of ours were very unsatisfactory and all due to unprofessional staff at Mlife. My... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,March,5.0,"Beautiful and luxurious resort hotel with everything anyone could need for a few days in Las Vegas. Centrally located on the strip, this relatively new resort hotel is convenient, affordable and luxurious for singles, couples and families alike. Fantastic services, a huge selection of top quality restaurants at all price points and a large and comfortable casino. Pool area is... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,5.0,Aria was an outstanding resort. Very nice accommodations. Great location. Easy access to parking. Wifi works great. Bedding very comfortable. Only complaint was no access to use of a mini refrigerator and onsite dining very expensive. Many other dining options close.,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,May,5.0,"We absolutely loved our stay in Aria Hotel. We were lucky enough to get a room on the 54th floor and although we weren't facing the strip, the view is still beyond amazing. Location is perfect and couldn't recommend enough.",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,4.0,"My husband booked this as a surprise for my 30th, it was my first trip to Vegas and WOW I already can't wait to come back! The hotel is stunning, 16 different restaurants, lovely chilled pool areas which also had some families, and a lively pool party just for adults in the Liquid pool which we really enjoyed (cleverly manage... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,1.0,"worst place iv ever stayed!! ever, wouldn't stay here again. I do NOT recommend this hotel to anyone, on check in they explained to us we need to leave a holding fee of which will be refunded on check out if we were not to use anything (of which we didn't). I left this holding fee then only on check... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,5.0,We stayed at the Aira hotel in September 2016 great room great hotel very clean one warning dont buy the in room water 12.00 for 700ml walk outside to supermarket 3.00 for 1 Litre same brand maybe the Yorkshire Yorkshire man in me.,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,June,5.0,"This hotel was great and I loved the location! I felt like I was in the middle of all of the action on the strip. We stayed in a corner suite and the views were amazing! the windows are floor to ceiling and offer stunning views of the Vegas strip, even from the bathroom. I would take baths in the... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,4.0,"The check-in process was a little lengthy, but staff was pleasant. The rooms are nicely appointed with high tech touches like a tablet to control the drapes, music, temperature. The room wasn't very large, but it was comfy and had great windows views. The bathroom was fabulous. It had a huge shower, with a soaking tub behind it.... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,"The Aria is a beautiful hotel and clearly justifies its 5 star rating, from the deep lush comfy mattress of the beds to the in room tech which is brilliant. The housekeeping is also exceptional, so why is this hotel in my opinion not 100 perfect. I like to wake and rise with a coffee, I would of liked a... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,5.0,"The hotel is one of the newer ones on the strip. Location is good. It is in between Bellagio and Monte Carlo, so we can take the free tram that runs between those 2 hotels. The hotel is big and it is a trendy one. Room is in good size. The mattress is abit too soft. There is a coffee... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,April,5.0,"This hotel was amazing and I couldn't stay anywhere else now! I spent a lot of time researching the hotels for my first trip to Las Vegas. I decided to spend a little more (which wasn't a lot in comparison to other hotels for same type of room, maybe 20/night) for the newer hotel based on reviews and online pictures... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,5.0,"We stayed at Aria for 7 nights in July and had a great time! The room was large and very nice, with floor to ceiling windows which offered us a great view. The washroom had a separate WC and a large shower my only complaint would be the limited counter space...but I should learn to travel with less toiletries! The... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,May,5.0,Stayed for 4 days here. The Amenities are awesome. The staff were friendly. The only thing negative during my stay was that I lost money from gambling. The beer was expensive here. Otherwise the whole experience was exceptional.,IL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,April,4.0,"This was my second trip to Vegas. Last time we stayed at the Bellagio, which I enjoyed, but we wanted to try something different and settled on Aria. I really like the overall vibe of this property. It's less central than the Bellagio, but we had a great room--and the bathroom was especially nice. I like the push-button Privacy and... More",CA
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,"Simply spectacular! Fully built with the latest technology mmomento. impeccable luggage service where you make your free baggage check in and go to your room where you deliver it to you at no additional cost! When you open the door of his room, the lights come on automatically, the TV starts up with music, the curtains open, all monitored by... More",FL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,January,5.0,"We were on the 19th floor had a great king bed room with a view of the strip. Luckily, we got an email was able to check-in 24 hours prior avoid the * LONG* line to check-in. Instead, we went to the mobile check-in line it literally took less than 5 minutes. The room itself was... More",NY
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,4.0,"Nice clean hotel. Close to everything. Javier's restaurant was great. Caution , do not use or open the fridge unless you are purchasing the items in it. You are not allowed to use it for personal use. Pool was really nice but very crowded.",NY
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,"We stayed at the tower suites and it was heaven on earth! Great service wonderful view from room and amazing facilities. 4 pools to take your pick and a vibrant casino. Shops, restaurants and bars- all you need!! Highly recommended for a treat!",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,July,5.0,"I thoroughly enjoyed my stay at the ARIA. The service, the room and the conference area were great. The room was spacious and very comfortable. I really like that everything was controlled by the tablet in the room. I will stay at the ARIA again when visiting Las Vegas.",SC
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,"Got married last year at the Aria Chapel and stayed in the hotel for 10 days. We had a great time with our family and friends. Brittany from the wedding staff was very helpfull and nice. The hotel is brand new and very clean, everything is modern. Besides the casino, it have a large entertainment structure, filled up with shows,... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,January,5.0,"Our family stayed at the Aria resort and casino for the first time and it was very nice. We had a corner suite in the tower, which provides access to a special room for checking in. The same room also provide free coffee, soda, water, snacks, and concierge services. There is a security person that checks everyone's room key to... More",AL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,January,5.0,"Always a great stay at the ARIA, love the rooms and dining options. Tables get a little high on weekends but that happens. Great location and shopping nearby (high end,shopping) Highly recommend Todd English PUB for drinking and Serrano for eating",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,June,5.0,"The property is great, and the poker room is the best in Vegas. I've rated the Aria as excellent overall. Since no place is perfect, these comments will address only the imperfections. First, the poker tournament area is in the casino area rather than the poker room proper. It seems to be between two discordant sources of music and in... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,1.0,"This is a case of another Vegas hotel that thinks that just because this is Vegas it can treat its patrons like cattle. When you drive up to the hotel there is a sign to self parking. No sign for valet, just self parking. So you follow the sign to find yourself in a gigantic and full parking lot with... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,June,3.0,We arrived at the hotel my husband and I. We asked for an upgrade we were told you the hostile receptionist there were none which I found hard to believe. The room was mediocre but very dusty and I wouldn't have expected to see that. We were charged resort tax but didn't use the pool or gym. One night we... More,
